Date,ABW,AFG,AGO,AIA,ALA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,Z02,Z03,Z08,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRO,FSM,GAB,GBR,GEO,GGY,GHA,GIB,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUF,GUM,GUY,HMD,HND,HRV,HTI,HUN,IDN,IMN,IND,Z01,Z04,Z05,Z07,Z09,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JEY,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAF,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MTQ,MUS,MWI,MYS,MYT,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,PAK,Z06,PAN,PCN,PER,PHL,PLW,PNG,POL,PRI,PRK,PRT,PRY,PSE,PYF,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SGS,SHN,SJM,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VIR,VNM,VUT,WLF,WSM,XAD,XCA,XCL,XKO,XPI,XSP,YEM,ZAF,ZMB,ZNC,ZWE
X199111,96.6,15.23,161.55,123.8,50.19,175.97,113.22,2.46,76.36,56.4,299.2,,,150.8,45.15,106.01,62.78,119.49,131.66,5.94,153.7,0.87,18.71,54.94,0.18,77.6,186.78,,41.25,176.57,140,79.97,100.75,360.28,434.69,3.88,,41.17,51.72,79.25,20.3,104.71,17.2,22.65,2.71,1.6,1.35,62.77,59.45,169.99,216.33,109.46,160.93,136.52,1.32,232.51,76.25,127.45,258.5,126.6,75.45,67.32,71.94,7.69,571.86,78.15,261.32,36.91,80.23,14.9,4.15,2.05,54,87.21,11.2,76.16,133.22,41.58,88.22,229.14,389.58,330.76,85.12,59.09,95.48,23.66,48.2,18.27,409.61,0.43,3.64,232.47,62.2,274.5,61.15,72.5,48.4,358.84,90.33,,103.33,186.08,177.71,80.31,271.02,164.51,33.32,3.87,5.88,13.53,6.28,14,,118.84,20.38,17.14,110.53,112.69,118.92,402.36,109.9,44.52,91.12,18.38,105.08,19.99,52.05,388.52,153.7,23.6,0.69,23.27,144.23,99.79,21.19,576.63,86.62,243.83,63.79,63.58,127.35,75.7,123.8,20.52,78.3,13.44,95.49,193.24,39.94,357.04,84.53,0.75,57.97,82.75,279.94,6.71,266.1,91.04,0.01,231.4,657.72,105.27,86.94,277.8,56.2,46.09,13.28,0.64,69.7,14,79.19,139.1,120.99,176.17,9.58,175,96.54,1.21,3.27,5.4,351.16,36.2,45.48,181.13,193.96,217.08,50.18,153.41,25.77,94.33,120.43,91.1,31.27,0.44,100.61,37.55,32.6,94.52,10.75,0.69,0.22,285.77,,32.13,27.18,210.35,67.52,30.85,219.3,27.51,96.81,76.18,22.56,273.73,63.16,90.58,256.12,64.35,73.97,123.8,135.33,63.15,123.98,0.03,10.79,37.28,45.9,270.29,10.99,101.8,65.95,275.63,58.8,56.87,197.12,64.64,101.15,94.54,23.83,,79.67,63.12,23.24,185.7,504.9,104.37,142.4,135.83,127.03,181.84,171.84,309.83,78.64,58.86,,112.52,,,13.69,61.12,97.01,81.71,71.99
X199112,59,39.96,141.25,63.4,30.56,51.76,132.49,25.14,164.46,33.14,517.9,,,74.86,142.48,89.22,41.64,127.83,60.46,11.05,71.5,0.03,19.21,31.16,23.25,23,45.02,,26.18,254.01,148,89.12,159.64,75.18,300.64,16.57,,71.93,2.3,71.13,148.5,83.95,60.13,26.15,19.54,5.13,0.85,8.69,10.73,123.75,100.47,149.59,100.17,254.16,1.79,112.02,28.26,115.21,279.8,52.7,234.7,57.56,63.21,22.21,168.7,50.71,41.13,21.88,85.85,23.43,2.75,9.36,43.57,43.25,23.68,40.26,84.53,61.91,34.46,201.46,178.75,142.46,46.97,97.25,31.81,7.78,73.5,15.16,181.42,0.17,3.11,98.06,68.89,100.2,61.42,106.88,231.31,87.55,219.17,,180.08,28.65,33.41,30.57,331.36,106.24,13.12,18.2,3.9,4.07,23.27,5.86,,63.54,73.82,56.68,187.57,286.48,28.87,64.36,35.5,130.86,62.93,48.2,71.17,83.39,13.23,280.76,71.5,52.92,26.54,79.36,277.9,28.6,59.22,107.9,92.06,182.77,119.85,48.71,92.16,47.22,63.4,45.92,2.5,19.88,293.93,171.1,41.33,86.15,23.86,0,103.39,13.41,64.99,4.33,81.9,149.69,0.47,107.4,141.94,103.71,172.19,382.21,386.39,92.42,81.16,0.02,107.2,7.41,73.95,50.29,57.88,126.09,19.26,300.9,102.41,15.22,10.16,17.39,161.64,213.3,35.16,100.73,296.68,252.06,41.34,74.38,37.44,64.27,282.76,256.57,288.17,20.47,74.12,28.36,38.91,77.87,10.04,0.11,0.19,536.52,,71.5,32.51,99.02,23.79,19.76,14.39,15.19,122.31,34.23,4.14,167.6,191.7,51.04,22.56,39.77,86.82,63.4,415.47,145.09,91.83,0.03,3.03,43.92,132.08,234.86,24.9,194,23.74,128.29,48.37,124.34,312.25,85.14,141.99,54.8,29.31,,119.31,82.99,85.37,26.9,133.7,46.27,75.3,72.1,88.22,129.25,251.45,522.07,218.35,61.43,,42.14,,,6.6,84.4,182.97,229.64,98.8
X199201,5.7,88.02,112.23,102.5,19.35,40.57,103.71,15.07,108.35,26.93,314.3,,,47.46,75.44,16.3,21.71,112.09,29.67,0.2,95.3,0.69,7.47,10.74,20.64,22.64,22.52,,29.74,142.53,135,160.95,254.11,65.94,77.97,14.63,,34.47,4.44,81.03,46.1,18.58,3.63,29.28,28.28,4.58,3.8,5.24,8.13,124.79,106.82,361.52,51.96,308.4,15.72,27.93,20.44,20.98,288.8,49.2,30.8,31.03,31.8,23.32,90.91,37.13,107.42,80.06,147.41,23.16,21.56,1.98,27.79,73.28,33.28,44.13,115.98,69.71,21.58,222.06,213.75,112.1,51.73,95.97,19.1,0.51,18.2,3.94,94.33,0.93,0.05,78.47,18.68,90.3,64.98,30.06,177.12,203.94,113.66,,56.72,23.2,35.52,12.56,315.69,67.7,13.86,133.33,16.15,9.88,19.96,13.49,,62.81,50.07,35.8,158.85,192.17,41.28,18.35,21.2,100.47,61.05,27.38,18.13,43.88,23.27,226.28,95.3,18.37,21.94,113.26,176.09,17.87,57.22,84.89,7.17,22.67,46.13,41.28,44.75,57.71,102.5,6.13,37.7,24.57,474.86,50.14,49.86,169.02,23.7,0.99,109.92,4.79,44.87,1.81,160.1,167.28,0.64,78.8,95.27,111.08,181.22,132.43,289.11,47.35,94.55,0.03,31.2,0.47,19.26,57,35.56,150.56,17.2,313.7,98.09,23.27,54.42,128.87,60.3,248.9,33.64,58.22,258.85,261.29,26.66,183.07,14.64,63.81,120.35,189.69,312.47,15.26,90.73,13.96,41.85,56.22,22.88,0.11,1.37,171.92,,73.43,48.47,339.83,6.42,4.85,24.48,2.73,76.81,13.18,2.95,147.92,101.04,26.09,27.96,29.6,114.02,102.5,387.11,91.8,27.28,0.02,0.38,19.74,97.73,245.13,33.7,262.63,28.05,114.71,60.17,31.8,418.72,76.43,80.37,34.89,51.26,,93.79,67.49,53.38,77.4,123.8,17.59,105.8,104.55,70.17,245.95,167.19,295.9,32.45,35.22,,22.25,,,9.35,58.53,145.72,25.66,93.44
X199202,12,67.9,104.37,29.4,30.26,24.85,27.31,44.63,87.92,43.73,333.2,,,30.55,191.76,39.84,41.3,101.18,36.12,1.38,32.7,0.02,52.49,18.25,12.8,70.72,49.51,,40.92,23.45,121,98.51,191.8,73.49,61.36,19.92,,25.28,3.81,63.96,408.9,71.88,19.05,46.2,15.94,5.04,9.22,37.35,4.97,110.87,140.87,37.84,52.09,272.68,8.38,50.35,57.01,18.77,223.3,50.9,79.75,33.57,37.57,7.47,95.53,35.94,46.97,33.99,195.71,26.43,1.64,12.02,32.3,48.21,26.89,38.65,183.33,49.82,32.8,217.99,80.67,114.43,43.43,110.33,44.81,9.9,61.6,9.62,86.82,2.5,1.78,32.31,27.4,71.2,27.17,22.74,413.64,24.76,127.64,,13.78,40.73,67.71,14.57,273.47,100.22,13.89,65.13,26.77,20.99,53.32,25.78,,68.04,40.34,52.76,140.26,188.34,23.98,97.89,45.7,106.96,55.32,25.67,35.66,38.45,15.79,301.06,32.7,32.11,10.65,47.81,276.79,49.25,29.02,108.99,77.9,1.77,54.89,45.7,48.09,46.82,29.4,46.5,28.4,16.08,362.16,16.08,24.95,9.52,13.79,0.09,63.43,14.09,60.23,1.48,29.1,79.97,1.81,55.5,123.49,391.42,60.18,165.6,291.01,34.21,237.75,0.03,59.1,2.21,12.16,106.61,30.89,107,15.17,323.5,107.32,28.33,39.87,73.08,32.29,181.2,45.56,29.42,62.78,334.56,32.22,36.52,17.43,38.42,240.71,187.01,94.21,15.86,197.87,19.69,31.4,63.64,6.49,0.08,3.39,136.79,,41.26,19.68,336.62,23.51,2.09,30.31,2.82,137.18,29.29,2.29,92.99,184.33,25.62,33.79,37.65,64.23,29.4,95.79,138.55,53.22,0.04,1.52,19.56,97.8,204.3,23.06,101.8,67.62,75.1,75.66,67.49,311.53,261.6,101.02,23.8,30.06,,89.65,80.06,42.7,17.1,119.6,9.97,30,27.2,37.94,489.77,383.65,393.29,78.69,40.87,,28.84,,,12.65,69.11,109.51,66.3,19.01
X199203,0.4,69.82,125.73,33,31.56,48.07,52.91,9.54,120.31,17.4,381.7,,,38.89,89.19,103.42,19.12,121.31,87.78,20.32,30,2.83,6.25,31.09,16.59,34.35,47.85,,42.48,44.69,122,68.86,180.49,32.12,76.41,32.13,,35.46,71.95,63.31,64.1,98.6,48.87,111.84,75.48,11.15,7.88,67.15,112.85,124.51,155.65,215.36,56.47,262.29,0.15,42.95,56.39,0.3,303.7,32.2,29.94,70.88,80.98,10.21,85.56,63.56,87.35,68.28,376.84,0.71,6.49,1.23,34.98,49.94,32.37,50.86,160.54,51.2,55.34,169.74,76.14,274.43,79.68,48.14,44.5,53.43,46.3,10.21,111.16,0.03,0.32,266.8,44.11,32.7,52.51,61.09,348.78,53.7,94.73,,46.52,91.15,130.06,37.07,294.12,138.17,7.49,141.79,28.32,20.69,68.64,22.47,,104.4,52.19,35.75,132.16,28.8,52.72,74.24,49.8,23.04,173.1,17.7,33.84,42.45,12.79,269.81,30,44.26,25.99,8.34,42.12,66.78,21.16,52.46,114.54,0.76,61.75,50.52,98.44,48.13,33,58.01,57.8,39.5,182.57,21.84,17.87,7.83,25.92,1.17,28.39,2.63,59.63,3.53,55.3,124.73,0.07,69.4,63.23,193.48,153.29,134.15,168.21,49.78,331.99,1.36,142.8,46.86,15.14,200.04,82.85,123.74,13.72,240.3,62.38,14.09,44.78,115.94,30.58,29.5,62.91,18.67,112.99,295.84,52.54,91.86,12.39,37.11,204.21,34.2,242.27,13.8,163.02,29.68,23.71,122.17,22.13,0.13,0.08,190.24,,38.57,42.76,362.72,7.35,20.3,65.3,7.33,152.38,18.1,14.8,200.73,134.97,55.73,125.89,42.81,59.59,33,257.87,32.2,73.59,4.83,29.18,4.28,78.39,571.26,28.16,239.23,131.12,16.85,37.66,57.58,362.66,166.44,95.3,71.51,29.65,,87.54,87.04,41.12,63.7,68,2.57,56,49.35,30.47,265.68,666.58,369.97,23.55,25.25,,29.08,,,26.11,37.69,140.12,26.12,82.79
X199204,12.3,102.4,124.72,51.7,57.43,143.62,65.17,7.44,97.35,34.15,479.1,,,52.59,73.09,70.99,40.99,150.4,57.59,102.74,56,26.56,27.12,68.34,1.77,86.59,88.92,,43.19,87.89,123,36.07,127.93,64.59,99.63,156.95,,11.63,95.32,82.39,129.2,99.16,84.2,78.98,11.89,1.94,0.11,136.94,115.66,132.06,152.66,95.67,121.65,273.28,4.76,120.93,92.99,26.34,282.8,46.4,13.29,35.22,51.95,16.13,113.86,58.15,105.9,66.47,382,0.24,3.5,0.45,38.05,56.16,80.93,49.79,132.6,51.41,49.19,155,148.16,268.36,68.74,65.37,76.15,107.59,54.9,45.71,155.96,0.38,0.84,206.93,60.83,54.3,24.46,61.09,411.66,58.73,124.16,,65.16,66.01,159.5,28.67,287.21,121.44,14.47,39.32,2.44,1.72,154.22,3.49,,101.15,53.34,23.37,49.33,6.64,83.58,103.3,86.2,6.23,157.96,35.16,207.2,54.6,37.96,471.01,56,111.07,4.34,34.61,18.3,153.22,3.89,112.43,86.59,79.78,18.15,65.37,46.8,60.5,51.7,48.89,44.8,26.76,106.88,122.87,25.99,13.38,95.64,6.91,25.55,15.62,122.33,17.11,67.8,39.41,0.14,90.1,133.02,117.9,34.81,152.89,113.3,4.46,200.65,8.08,155.9,89.47,24.12,152.84,50.88,74.85,43.76,304.1,51.9,33.22,30.36,47.01,120.97,143.3,35.57,33.71,59.13,291.46,39.85,114.31,48.66,76.08,206.95,5.73,59.46,1.64,72.29,48.65,47.15,144.8,10.27,2.06,0.25,152.27,,40.52,14.4,256.07,91.95,59.28,79.69,47.32,102.61,59.59,75.66,244.84,179.83,44.71,119.9,75.62,22.38,51.7,460.31,15.11,60.5,12.66,113.54,24.37,108.04,170.88,41.01,155.98,151.21,65.88,62.8,40.79,318.87,247.81,190.43,144.06,36.87,,154.97,65.74,60.89,83.5,100.1,69.38,73.2,65.22,53.7,188.81,383.03,474.03,11.51,39.09,,96.29,,,35.32,26.84,30.48,13.74,26.06
X199205,21.9,47.36,23.34,184.8,11.37,66.64,148.91,7.14,87.65,60.8,240,,,168.5,77.32,26.02,38.88,116.62,51.35,193.36,165.9,69.87,205.01,64.56,2.51,47.16,51.77,,47.97,164.09,144,21.94,103.65,95.6,358.49,325.23,,0.2,150.74,59.68,404.9,49.06,238.65,126.14,22.27,8.9,3.72,196.53,179.78,116.45,141.47,92.41,156.09,219.99,5.2,223.97,108.33,29.4,217.4,130.9,38.57,22.08,32.45,7.99,212.65,24.62,221.86,55.85,254.09,0.46,21.75,0.1,52.04,31.53,94.53,18.73,143.42,53.48,56.53,57.6,214.97,190.4,54.82,87.95,32.81,162.99,7.3,149.5,309.76,17.68,34.98,238.64,41.9,72.9,32.2,230.42,344.25,64.4,275.6,,430.96,40.12,158.82,24.18,214.97,58.68,54.2,63.7,17.31,11.41,180.54,15.31,,52.69,56.3,22.26,77.61,7.31,45.66,282.22,38.2,6.29,148,40.95,136.47,85.92,101.38,257.01,165.9,106.22,8.54,136.63,23.57,254.29,7.54,153.25,29.1,310.46,0.65,46,43.54,40.86,184.8,19.78,39.9,55.39,40.16,185.9,97.84,280.12,71.29,58.32,13.46,128.1,62.31,23.58,53.5,19.54,0.79,244,187.28,60.77,18.4,249.98,54.8,0.59,51.18,38.58,69.6,168.34,165.02,196.26,45.01,76.25,106.25,183,99.78,4.16,25.37,57.27,286.4,8.6,13.66,94.83,224.43,206.71,35.36,340.74,87.76,58.78,215.63,6.29,60.26,6.03,45.4,57.25,36.62,118.57,10.06,9.44,9.23,191.58,,39.06,47.47,208.14,233.41,519.19,56.17,47.94,111.89,42.07,99.6,183.05,258.41,33.9,44.17,19.45,0.46,184.8,473.28,31.79,30.16,45.74,177.71,103.82,94.25,185.34,35.57,107.01,70.48,101.01,49.9,49.81,255.87,161.32,137.04,138.96,63.35,,133.94,61.9,67.91,23.1,165.4,137.27,233.3,213.64,153.51,115.2,249.63,244.99,34.37,24.82,,67.16,,,36.97,10.27,9.53,41,1.63
X199206,23.4,10.98,0.57,60.9,20.2,88.97,263.62,0.08,73.44,88.52,50.4,,,79.6,77.17,116.56,46.53,18.82,94.62,120.64,85.2,114.56,245.54,130.57,0,325.16,134.82,,44.26,293.94,110,53.51,62.55,264.77,242.52,441.56,,0.13,179.71,66.59,114,129.19,264.01,158.1,45.32,18.42,12.46,154.16,211.5,59.02,23.56,19.64,105.1,169.77,3.59,295.2,256.8,30.7,138.4,173.7,15.83,72.98,76.11,1.45,316.6,2.52,101.13,24.39,115.4,0.03,23.81,0.02,83.47,16.74,102.63,26.83,97.85,47.69,98.67,54.84,376.84,30.96,40.23,145.9,31.81,129.75,57.6,306.79,263.78,89.26,175.61,150.56,38.9,270.1,53.23,369.24,320.46,93.96,239.8,,311.64,119.83,84.71,88.44,108.2,38.01,112.74,25.53,35.55,22.44,275.49,36.83,,35.41,16.48,2.2,106.66,0.67,92.19,102.39,38.5,0.5,184.19,39.81,82.56,50.09,198.46,128.41,85.2,60.99,0,246.32,18.95,364.2,1.01,381.26,99.28,106.22,0.72,20.61,92.17,22.69,60.9,31.06,152.6,93.84,53.38,192.27,95.52,188.33,109.12,99.1,1.42,328.26,133.1,46.01,84.2,27.46,13.24,162.6,395.59,109.39,5.04,133.82,36.11,0.14,209.58,52.51,163.1,183,238.84,29.1,70.63,37.81,142.84,241.5,84.48,0.34,9.59,22.69,232.95,102.9,11.73,226.92,312.66,149.96,41.29,163.53,112.6,50.89,122.98,0.31,83.15,0,54.77,107.77,48.79,59.47,1.09,26.67,44.41,119.07,,115.25,56.67,168.38,406.45,381.77,83.26,19.11,112.35,152.36,130.88,18.06,293.91,83.59,142.43,13.56,7.62,60.9,170.52,20.95,31.12,72.8,124.48,170.37,39.01,184.65,7.46,158.87,81.21,402.49,7.86,61.34,181.9,197.68,39.75,111.51,68.4,,159.22,94.39,20.26,56.4,444.1,168.41,73.4,69.21,226.21,108.5,55.52,72.63,13.39,20.58,,137.14,,,24.35,22.77,0.07,15.39,1.44
X199207,28.6,11.36,0.49,57.7,67.39,46.2,110.63,0.13,32.03,55.46,129.7,,,59.07,49.66,80.04,32.05,0.86,81.52,127.77,67.1,195.43,398.66,45.91,0,61.53,86.9,,29.32,275.62,97,29.61,79.26,113.02,185.67,625.18,,0.01,184.77,130.67,459.1,119.51,44.53,154.16,9,12.22,35.09,89.4,266.33,34.81,11.67,72.03,137.88,232.59,8.94,324.68,106.05,41.77,124.1,173.9,6.97,68.8,90.77,15.11,89.7,51.23,138.56,12.63,106.76,0.05,87.59,0.42,15.67,35.68,152.34,60.17,12.67,44.55,61.13,165.04,377.67,6.56,78.09,115.96,50.41,94.52,3.1,526.88,184.88,218.07,394.69,125.41,16.81,187.2,22.75,273.92,161.61,207.83,178.29,,213.7,76.19,59.52,43.44,106.28,81.05,236.85,89.77,82.07,54.24,333.18,86.72,,100.95,8.16,0.08,49.41,0,65.52,51.34,55.1,0.01,120.29,31.9,85.52,30.51,223.67,109.85,67.1,170.25,0,339.91,0.17,467.64,0.07,165.77,114.86,192.06,0.7,30.81,80.62,37.18,57.7,2.79,30.9,26.74,50.91,309.42,192.59,243.1,60.08,173.23,0.07,560.18,77.24,68.83,183.5,9.13,46.34,125.8,175.58,80.7,3.4,185.47,26.3,0.09,46.05,131.21,79,243.36,229.84,167.69,70.15,118.93,368.82,219.8,183.55,0.98,70.61,85.16,229.89,132.9,19.48,362.15,318.75,155,52.02,159.87,165.35,2.99,69.4,0,22.7,0,40.12,38.43,67.51,4.46,1.9,81.06,116.32,241.02,,44.29,12.01,222.99,816.89,283.64,78.11,19.06,100.72,44.69,148.02,14.97,169.01,65.98,99.54,70.76,0.3,57.7,20.8,0.4,18.17,164.46,105.44,244.32,8.56,327.57,0.45,12.34,146.28,228.09,10.41,26.37,169.73,255.56,20.07,77.3,44.33,,63.43,107.41,6.4,22.1,256.9,172.96,73.4,69.39,266.72,183.43,265.84,147.9,4.14,17.8,,57.18,,,32.14,15.3,0.14,4.44,0.28
X199208,15.3,13.21,1.92,104.4,69.49,10.62,97.3,0.62,62.16,29.44,183,,,131.81,84.59,69.6,19.06,2.91,119.75,81.2,120.8,230.56,283.12,14.95,0,168.98,22.19,,28.77,214.96,111,36.15,49.33,137.8,174.67,554.85,,0.32,252.33,93.63,122.5,108.13,104.61,127.79,24.21,17.67,14.3,48.85,240.28,51.84,12.72,135.33,127.37,122.61,1.06,296.79,110.72,24.94,117.4,158.5,6.45,52.09,92.34,38.05,209.46,106.94,161.07,3.97,12.48,0.06,104.23,0.54,37.66,65.44,224.32,102.64,54.79,41.76,86.99,138.63,432.2,6.41,119.64,59.35,96.05,43.47,0.4,558.88,241.73,338.46,554.35,105.18,5.15,176.6,26.57,197.66,126.1,900.81,164.83,,133.08,23.51,78.99,7.41,154.53,154.89,265.14,171.6,51.9,40.96,296.09,60.84,,129.77,12.45,0.16,80.49,0,44.21,138.58,105,0,161.41,36.45,83.12,35.65,295.82,97.57,120.8,314.56,0,343.92,0.48,421.04,0.05,169.07,111.46,92.12,52.96,47.89,102.01,51.02,104.4,3.18,47.5,15.3,42.81,171.37,144.57,283.64,14.35,193.81,2.17,524.75,18.43,89.6,622.5,6.82,60.6,185.5,204.61,99.57,0.47,151.44,25.5,0.04,61.68,147.91,114.6,178.29,151.72,237.73,120.56,165.53,319.44,268.5,215.6,9.26,114.68,153.73,272.07,116.2,26.44,367.46,397.11,183.25,41.69,212.43,165.6,37.75,130.94,0,56.95,0,54.93,17.61,54.78,12.19,2.68,122.41,193.88,151.17,,66.85,34.2,204.93,857.4,192.52,39.08,21.99,96.8,13.39,152.55,29.43,121.38,18.22,47.81,102.25,3.11,104.4,180.61,0.63,25.24,211.95,67.52,239.14,6.08,192.12,1.77,8.85,106.59,230.64,5.87,7.97,153.92,353.8,8.05,73.73,17.84,,84.23,95.34,6.87,15.3,233.2,128.39,131.8,124.75,189.99,60.88,240.16,200.64,4.8,24.94,,19.38,,,56.82,25.17,0.01,5.59,0.47
X199209,61.9,8.18,14.26,127.6,41.34,44.73,133.57,0.05,50.43,55.99,171.6,,,182.45,74.83,79.03,56.05,43.49,50.56,178.08,163.7,117.2,229.72,11.5,0,159.58,41.46,,81.29,220.04,121,24.85,108.65,213.68,258.66,350.26,,0.34,216.52,92.58,202.7,75.7,64.01,97.28,15.58,5.44,1.52,142.16,273.26,105.16,58.69,28.76,197.06,108.48,10.91,386.25,185.29,47.98,161,209.6,3.85,42.94,39.34,66.55,368.85,43.88,164.9,13.33,34.04,0.02,16.21,2.94,40.76,65.04,144.07,61.76,42.27,36.09,68.74,170.72,342.43,96.03,95.4,117.68,84.09,139.41,24.9,348.3,384.88,224.4,350.98,251.33,6.4,205.8,75.59,245.36,12.99,185.02,53.33,,217.32,58.55,174.45,45.35,178.99,111.09,188.18,181.23,17.01,9.13,184.11,16.57,,103.58,8.46,0.29,80.24,0.11,69.94,156.2,93.2,0.03,108.67,20.1,63.84,12.99,212,85.48,163.7,184.02,0,210.95,0.46,417.98,0.41,289.55,70.29,194.3,15.36,106.62,40.76,89.32,127.6,5.59,95.8,34.71,36.22,151.81,162.63,158.57,22.51,127.03,9.68,302.04,57.6,45.69,201.1,3.52,40.79,272.9,347.08,54.16,0,169.53,15.7,3.03,32.07,67.92,77.9,236.28,222,105.1,51.45,128.03,209.08,243.2,120.7,0.45,75.34,121.56,251.93,35.4,34.2,268.78,202.28,107.62,69.53,208.59,203.33,48.22,158.42,0.08,93.38,0,26,38.36,55.08,117.22,0.84,46.26,134.37,145.93,,72.02,33.33,198.19,443.76,294.91,58.98,36.41,106.16,37.28,104.19,171.58,20.49,68.16,96.78,43.08,15.28,127.6,106,3.67,77.56,125.88,187.15,204.92,5.3,193.27,1.72,6.81,81.74,191.77,12.53,19.42,154.65,181.54,21.58,106.64,52.72,,62.18,85.42,5.26,69.4,337.4,154.7,140.7,137.9,211.16,43.15,367.6,168.65,3.46,57.49,,32.94,,,115.58,18.84,0.05,4.64,0.45
X199210,33.7,13.89,56.64,67.9,85.52,123.53,175.1,0.11,95.8,9.9,148.1,,,110.08,65.51,119.15,32.27,130.68,96.8,90.27,78.1,32.38,128.08,40.72,0,64.23,192.53,,87.26,317.46,128,72.44,122.9,84.02,380.4,130.16,,28.2,178.26,73.73,268.1,139.29,36.97,36.8,3.6,0.57,0.26,178.02,234.05,145.59,118.03,216.86,115.19,82.44,47.63,416.56,81.89,33.6,247.7,204.6,4.65,61.56,75.26,12.65,151.34,74.37,69.77,31.29,20.85,0,11.88,2.4,114.42,80.5,117.45,73.4,114.75,36.91,106.73,112.8,422.89,248.57,85.43,92.89,81.94,92.16,111.4,195.17,206.44,72.13,102.57,412.86,34.17,130.9,98.3,190.43,34.85,319.97,43.73,,378.79,246.74,94.8,96.04,282.96,103.74,76.69,18.15,1.61,2.42,113.65,1.94,,52.49,10,1.09,64.99,0.25,177.84,136.59,90.3,0.27,181.5,21.96,94.45,15.55,204.51,81.79,78.1,34.75,0,90.19,1.98,265.82,1.08,115.35,118.55,168.59,81.44,67.72,98.51,67.75,67.9,40.58,226.8,37.99,41.38,102.82,99.44,284.62,69.07,24.66,43.92,271.49,230.23,7.82,286.1,9.89,7.9,131.6,125.52,71.64,2.67,217.7,32.9,3.84,26.09,14.36,60.1,101.92,262.67,298.89,101.52,88.88,51.31,209,116.19,0.11,11.07,22.35,352.18,321.1,32.07,258.91,353.22,199.25,57.63,125.32,48.44,116.21,249.7,0.5,204.38,0,42.99,55.73,73.91,172.67,5.36,15.72,46.19,168.16,,34.87,13.39,208.03,276.12,383.43,206.92,33.45,162.92,109.27,142.13,210.23,34.75,97.44,354.8,73.44,30.3,67.9,177.72,4.07,68.32,26.05,86.83,201.66,8.59,317.31,3.3,32.04,162.01,142.63,39.25,45.18,276.51,53.01,57.22,155.81,62.73,,97.5,51.6,10.74,179.5,174.3,68.63,104.7,97.18,169.06,89.13,328.87,225.83,4.72,42.01,,100.08,,,21.25,45.86,21.29,6.32,12.59
