"run","temp","temppoor","temp2","temp2poor","prec","precpoor","prec2","prec2poor"
483,0.00393895304479286,0.0375275976871423,-0.000185011007943443,-0.00101481764103205,-6.12948908305959e-06,1.52696105492789e-05,-4.82389421043591e-11,-5.95753463571966e-09
484,0.0107306373961687,0.0452528751052408,-0.000279482190595988,-0.00126911971345757,-1.18217733421347e-05,3.15932413220191e-05,7.79330963501289e-09,-1.09653058245422e-08
485,0.0077224243290487,0.050388828260412,-0.000270926192211989,-0.00134444411650349,2.90380222797327e-05,3.02656342588076e-05,-7.95305963722936e-09,-1.03350189832775e-08
486,0.0116100961662049,0.0323797145309103,-0.000423910555975405,-0.00106956867970667,-4.27002334878667e-05,4.66582623224545e-05,1.14966130921022e-08,-1.55976604132503e-08
487,0.0122346455473899,0.0501399182071568,-0.000309318181379781,-0.00131307469126703,1.11697652013538e-05,3.88609082754569e-05,-3.00375170811449e-09,-1.02068644074452e-08
488,0.0133207303724309,0.0224540685283654,-0.00036942875511553,-0.000636751185163601,-9.1349265069368e-06,2.26940867608609e-05,5.1027999155325e-09,-7.26366838992894e-09
489,0.00628890696820318,0.0609379392803804,-0.000188101097858894,-0.00155929847598206,5.57645191590823e-06,1.54165796277998e-05,-3.82938516255706e-09,-5.04089364880484e-09
490,0.0101628542823185,0.0132353888190148,-0.000430002070889722,-0.000511504037867482,2.15825741151398e-06,2.96575229582737e-05,-4.98908748402709e-09,-9.54961250823462e-09
491,0.00894083386221509,0.0180208297624312,-0.000275623952327264,-0.000675113373139111,2.35077722000157e-05,4.86340010180657e-05,-6.99291679777803e-09,-1.33410269106719e-08
492,0.0253028938053032,0.061460466063706,-0.000757462800995815,-0.00136642892792188,1.3260257587084e-05,3.94742406237785e-05,-2.5526924478584e-09,-1.07687644386946e-08
493,0.00506591011203397,0.0267524085483417,-6.21925899419881e-05,-0.000835723378626513,1.58616489812869e-05,3.68744261739301e-05,-6.39330849918464e-09,-9.96739959373467e-09
494,0.0152621168121165,0.0219982548923012,-0.000546333812257688,-0.000686308866039107,-7.01904988644514e-06,1.67835219363785e-05,-2.99801916148983e-10,-5.46505952934449e-09
495,0.014792851093826,0.0332828592670792,-0.00057739665159998,-0.00084325890222787,-8.10015965076667e-06,3.90980997036928e-05,-5.55726598220244e-10,-1.05537756438381e-08
496,0.00799758057500553,0.0748627842789527,-0.000432108229882734,-0.00165503793015805,-1.45618079014655e-05,4.62323715203164e-05,3.31965776210015e-09,-1.31953746582043e-08
497,0.0124105354774859,0.0226544161900022,-0.000448066182556348,-0.000823646008901875,-1.09730263918026e-05,2.50794738712325e-05,1.72518587388366e-09,-5.76794817522996e-09
498,0.0067127998923448,0.00469507293324994,-0.000276100501595174,-0.000359777832384146,-9.94360362338676e-06,1.88508830775358e-05,1.71493375428859e-09,-7.04294127128725e-09
499,0.00471029347912556,0.0277904735216325,-0.000119250593358485,-0.000632757150250264,1.54327294135144e-05,1.37922933099065e-05,-7.86213262028071e-09,-4.90897822138893e-09
500,0.00911411686038526,0.0333889278108995,-0.000444853257727921,-0.000996004547508358,2.56130803855298e-05,1.48297874080857e-05,-6.32857154317752e-09,-4.06565063343425e-09
501,0.00632370571632054,0.00889818813406372,-0.000233540035783014,-0.000482833551727611,1.8633027987098e-05,7.06571674863621e-06,-7.14638668621464e-09,-2.18588252873954e-09
502,0.00243989077741117,0.0233595659148501,0.00010168417524814,-0.000753738419349762,1.72976014842369e-05,5.84756904509754e-05,-8.05173548448814e-09,-1.53016898004957e-08
503,0.00719120362520794,0.0255406522832158,-0.000248187424334079,-0.000752109089276,1.63717506651219e-05,4.30185175745687e-05,-3.46063104603305e-09,-1.04259068235036e-08
504,0.00462281101647128,0.0333054566365383,-0.000241991393931616,-0.000894407537374898,9.90081289359159e-06,3.86589935490052e-05,-1.06150213426162e-09,-9.70209051845469e-09
505,0.00150598447323617,0.0553721474886113,-0.00011167474205103,-0.00141869990118201,1.08495876405185e-05,2.47303264067498e-05,-1.79202710700857e-09,-3.97945207542193e-09
506,0.0110127461073971,0.0225502371054966,-0.00037116925771033,-0.000680428169020161,1.38001136776822e-05,2.94014138402956e-05,-2.59049396827246e-09,-6.77554319425951e-09
507,0.0107488530113103,0.0420445225638032,-0.000510862089820676,-0.00114101438457212,1.97885208360408e-05,6.39028623777313e-06,-4.38151750699507e-09,-2.91593440235074e-09
508,0.0100689476179322,0.0391212633783981,-0.000319891634585389,-0.00105505632699508,2.18324795484438e-05,2.14188851177944e-05,-8.87754155940145e-09,-5.98637135759081e-09
509,0.0109143473680466,0.00598764236246931,-0.000372597011198927,-0.000531962973692382,1.96584766486341e-05,2.47308160885636e-05,-9.52157515169795e-09,-5.95293181946004e-09
510,0.0168145201809533,0.0627063435435688,-0.000569292393888986,-0.00153955579703101,3.47337969417236e-05,1.09606795558711e-06,-1.15062547932112e-08,-2.68285993684777e-09
511,0.00874494522186396,0.0268730163341701,-0.000279358923910784,-0.000747278080102549,-1.077850639957e-05,4.48781539608469e-05,1.83821277296344e-09,-1.18305416137432e-08
512,0.0129279412098505,0.0158117079383419,-0.000316595572988542,-0.000743805117185371,1.39166396623637e-05,7.43183244928269e-06,-5.01134775389294e-09,-3.10046260143027e-09
513,0.00739039805608533,0.00922021481648634,-0.000108403722159141,-0.000480342386327562,1.57148678349034e-05,1.64237859290066e-05,-1.71038556725137e-09,-5.02058062503418e-09
514,0.00893248508776318,0.0547143526853934,-0.000192438203325262,-0.00134629644093587,-2.1062548192668e-05,4.45037273532575e-05,6.97580526176481e-09,-1.32916799917682e-08
515,0.00951620361521105,0.0300437352234906,-0.000413213642416276,-0.000946362270547182,8.84460691986437e-06,3.57587778456035e-05,-3.56270666594161e-09,-6.66627810860983e-09
516,0.00477794331741752,0.0127234846117944,-0.000122167816652474,-0.000483926244927499,1.71099526316647e-05,3.11695444471905e-05,-6.22429038547397e-09,-9.2715536986429e-09
517,0.00950955693670734,0.0145446769077193,-0.000231307019845655,-0.000587506545206031,-6.02004499129156e-06,3.31377178141136e-05,-3.41478857802933e-09,-9.51977759896419e-09
518,0.00167633183608486,0.0101235933166651,1.33582259269799e-05,-0.000454139020289343,1.0367335339084e-05,3.0167203338157e-05,-5.03475990222549e-10,-7.31182355358624e-09
519,0.0122250735265406,0.0107830099697461,-0.000323925497603746,-0.000613784226644861,-1.83791772515961e-05,9.08984229164592e-06,4.7236785842832e-09,-3.78361080962856e-09
520,0.00422670148847561,0.0151890612926966,-0.000149162788945071,-0.000452685452562906,2.81920407114245e-05,2.46589008827804e-05,-4.73476073575609e-09,-6.34776151296822e-09
521,0.00244923840693204,0.00484562936542971,-4.70027566756288e-05,-0.000379037422540349,3.54236356181048e-05,7.45806064673694e-06,-7.92510824959927e-09,-4.47431375945572e-09
522,0.00296439944866122,0.0408420473947196,-5.04703302729645e-05,-0.00103638007557644,2.28782218278828e-05,2.64388780198126e-05,-6.54579200600745e-09,-8.34678802096811e-09
523,0.00431782082002771,0.0347626828187396,-0.000159918619934306,-0.00114907621831879,2.30150087549106e-05,2.09399141096375e-05,-5.68374570453148e-09,-6.71039641740778e-09
524,0.0100321011989135,0.0410550056846621,-0.000273097266474843,-0.00107666977167246,-2.24006194732329e-06,3.43876647136616e-05,-1.4020743779067e-09,-1.06097874149656e-08
525,0.0136760665562444,0.0475503625944678,-0.000442566293343304,-0.00124375734076364,-3.07443814341929e-06,5.48193054555369e-05,-6.22458873666021e-10,-1.3284075271942e-08
526,0.0106103782262372,0.0516913225884836,-0.000341941343783848,-0.00133303782837006,1.40499871497854e-06,2.13550720153949e-05,2.40871202223018e-09,-6.75041896018201e-09
527,0.00476114012820134,0.0278116477407016,-7.03805844440135e-05,-0.000893782380827732,1.71452709219097e-05,3.75197869648132e-05,-5.28079801622849e-09,-1.19967105215239e-08
528,0.0122957661039154,0.0808082631049847,-0.000396674070954023,-0.00176274912228445,-8.67019981340236e-06,1.39368483633059e-05,9.33972471970617e-11,-5.30243005954322e-09
529,0.00555030025216465,0.0300187259223605,-0.000118700955842183,-0.00079119937999102,1.8021563812371e-05,2.07391698324864e-05,-4.71255239502678e-09,-8.67922222801671e-09
530,0.00691053771099241,0.0578444515191602,-0.00022291440403235,-0.00138422125965676,-1.1045041523732e-06,3.71120461870891e-05,6.0109674911629e-10,-8.82628703008198e-09
531,0.00650207204003276,0.0722275109262893,-0.000333984813760967,-0.00161957417766217,-8.20985507853529e-06,2.50525625360906e-05,1.21438207040269e-09,-6.1092711573045e-09
532,0.0110763371193705,0.0360604740324299,-0.000415300590077404,-0.00102185429288316,-2.1940198230257e-06,3.91331288722022e-05,-8.40319568357391e-10,-8.4950468278865e-09
533,0.00663943711126184,0.0375050058349715,-0.000128886155596152,-0.000980031205099556,6.25859572559604e-06,1.49770513481831e-05,-2.72468926392964e-09,-4.41584724581499e-09
534,0.00795842080716058,0.00488668117235705,-0.000161505073973491,-0.000425385872276502,1.01745590422796e-05,1.22096904784268e-05,-4.32121271939196e-09,-2.80713676738084e-09
535,0.00348560797925256,0.0231723557574312,-8.7890868596061e-05,-0.000727554139637119,1.68299535001663e-05,4.14574774395115e-06,1.54153584654041e-10,-2.99375995118397e-09
536,0.00716918827099678,0.0367106181726857,-0.000347714330904559,-0.000958960169135524,1.50209285688249e-05,3.37421278471949e-05,-7.56151834121628e-09,-1.0557556985734e-08
537,0.00150724979667769,0.034670596866298,8.9447251463849e-06,-0.00086557566381072,-6.645538396283e-06,3.46124135477577e-05,6.18200430833599e-10,-9.6443555319489e-09
538,0.0139485507432976,0.0386523411877182,-0.000404181537690297,-0.00107370776310418,-1.65844672604039e-05,2.60528144509741e-05,5.82735528789522e-09,-9.39253528323762e-09
539,0.0120428766612132,0.0305514798359281,-0.000503657675979478,-0.000701394991548185,1.03783398006125e-05,3.18283678567226e-05,-5.27261708535733e-09,-8.63260362913448e-09
540,0.000139748923573211,0.0362405529131484,0.000130147582059479,-0.000818705432541259,1.43380810604785e-05,4.13218654369679e-05,-4.48362744222543e-09,-1.3813845571563e-08
541,0.00527272031505333,0.0374627259444728,-0.000118474718519029,-0.000902655733794508,6.4720634530669e-07,4.15133087601436e-05,1.82244500811775e-10,-1.2867209108037e-08
542,0.0152299220960434,0.0337623626291176,-0.000619690854474344,-0.00103712886945923,-3.03448583841009e-06,1.92795064681053e-05,-2.19913288083978e-09,-6.01186623867675e-09
543,0.0099028834562993,0.0339206386316773,-0.000369272852520208,-0.000970855814027666,3.3198490161137e-05,3.72520687305634e-05,-7.0922895921908e-09,-9.54197637764796e-09
544,0.00558838177742155,0.0231095632515075,-0.000103731442146101,-0.000707573024972166,5.42416819687951e-06,3.7184503762519e-05,-3.0313131277604e-09,-1.04501243128264e-08
545,0.00856017884787877,0.0432069081028327,-0.000418855329732071,-0.0012128929143984,-6.76294656725353e-06,1.66928097538275e-05,-1.66849277081306e-09,-6.30510556556384e-09
546,0.00652337395803163,0.0302795811200068,-0.000189768118124312,-0.000863850596687621,1.95828904928401e-05,3.29081936989879e-05,-9.9725794245396e-09,-1.06983430318754e-08
547,0.0125240667296241,0.0397360595708917,-0.000626695524875108,-0.00112790197235278,-7.19627806347205e-06,2.69856535183851e-05,1.38198640945513e-09,-5.02423403106648e-09
548,0.00799565382558888,0.0591954465135105,-0.000335304899479294,-0.00150796800303447,4.64382400066496e-05,3.15417159575885e-05,-1.35087187729665e-08,-7.42412076003869e-09
549,0.00631941525163072,0.0263038896512216,-0.000246005503349692,-0.00077449828489612,-7.42598668797695e-06,2.79291291418829e-05,-4.80677911766835e-11,-5.8087147133239e-09
550,0.00725096518829984,0.00788149159310727,-0.000209580797526744,-0.000400083998052725,1.26343390577692e-05,3.73460562390041e-05,-6.09197348796597e-09,-1.20112037207756e-08
551,0.0065260916273685,0.013190930393393,-0.000288171406445813,-0.000656337454061911,3.18286176533339e-06,7.99857370079842e-06,-2.44091901923284e-10,-3.38434697924702e-09
552,0.00692243706815008,0.0516359810938776,-0.000217808991672973,-0.00126920392776084,1.32348885703131e-06,9.97027792350061e-06,-9.79332621266565e-10,-2.56827779008404e-09
553,0.00472163123866239,0.000779633731728697,-5.27739167202059e-05,-0.000386405901471692,-3.62925920563003e-06,3.32696459862047e-05,6.60530977146379e-10,-7.67140691318958e-09
554,0.0142570698266449,0.0136650567655871,-0.000553080350736828,-0.000473682869761852,7.45436681938718e-06,1.99533367272219e-05,-3.21612794811177e-09,-9.56013961871991e-09
555,0.00810164825117378,0.0158617817962235,-0.000284461032334413,-0.000475558202735255,2.01683904720827e-05,4.64346826568371e-05,-7.55674217225701e-09,-1.14291316695435e-08
556,0.00715300143543728,-0.00161419907657561,-0.000297741270677645,-0.000140014501257217,8.0565970209043e-06,6.28186971378515e-05,-1.66321632228763e-09,-1.65420981385172e-08
557,0.00608806273891358,0.0315551741377338,-0.000122136236584837,-0.000808695993768542,1.22873210238864e-06,2.30515530655976e-05,-6.0925138502325e-09,-7.76343962749285e-09
558,0.0116036923658613,0.0482987838373752,-0.000411824672556572,-0.00126213462200865,-5.32641487646967e-06,3.76533699483905e-05,8.5517473039886e-10,-1.19164769035948e-08
559,0.0079811336953119,0.0446647410578727,-0.000116267221707528,-0.00121980714063979,4.50047094949197e-06,2.994903702128e-05,1.42137225306518e-09,-7.88330127488675e-09
560,0.00593822310152865,0.0376572507483197,-0.000109940075580758,-0.0011330152963202,1.0585875331823e-05,1.55303082067089e-05,-3.096449032999e-09,-4.03054877465061e-09
561,0.0104760463897086,-0.0033852404262862,-0.000289443574877437,-0.00018192628170768,3.76643585304854e-05,6.19020905693703e-06,-1.08782110655233e-08,-4.25157773737718e-09
562,0.00891617427089532,-0.024503944637077,-0.000497032939563091,0.000289739416891189,2.15167359639708e-05,1.92206895964596e-05,-7.61553206424933e-09,-5.23431505562708e-09
563,0.0138356762454448,0.0364936698446306,-0.000266320114192187,-0.00093564326031935,-1.39765492604373e-05,3.13514082450971e-05,2.25652965089884e-09,-9.82424671053855e-09
564,0.0105795646562156,0.0238744927231422,-0.00041258836539778,-0.000723084260907716,4.8856359096398e-06,3.64416579947181e-05,-2.13327598003867e-09,-1.02379499094345e-08
565,0.00837526478859068,0.0405826638075705,-0.000275305750546541,-0.00115766349197067,1.17872915793766e-05,3.13674031393132e-05,-4.59300046426644e-09,-1.0204313297608e-08
566,0.00933073631828314,0.0252100230500351,-0.000394641053429023,-0.000737481456299488,3.30444631244504e-05,3.44264062296655e-05,-1.04444480665284e-08,-8.94818892945821e-09
567,0.00956337448639866,0.0550302214073752,-0.000222178604188616,-0.00133182781141096,4.78929981637362e-06,3.03411145244587e-05,-3.25262199310397e-09,-1.01293485218084e-08
568,0.0113838768457638,0.0405203203826634,-0.000526172417467693,-0.000967016763609353,3.29812541932818e-05,2.46314646901522e-05,-6.87184909341178e-09,-6.99033058915285e-09
569,0.0124924460431767,-0.000906416844519836,-0.000386612457945606,-0.000193783145476025,7.86671488927277e-06,1.85317062714274e-05,-3.54652137024322e-09,-5.07437379124223e-09
570,0.0105116572618862,0.0690128477939775,-0.000491059615820676,-0.00164608852556225,-9.41577656060993e-06,4.6000122122005e-05,2.69596878420056e-09,-1.01029265034782e-08
571,0.00158063903487898,0.00426020756427004,2.95683384527665e-05,-0.000323613282745733,5.95931014715363e-06,5.81460361685044e-05,-5.14249173480313e-09,-1.29523905513335e-08
572,0.00686503685668599,0.0357563638334395,-0.000272587848638898,-0.000993407417246748,2.22267472346603e-05,3.87031259764926e-05,-7.7768797871414e-09,-9.92537604640757e-09
573,0.00618312860131244,0.0132645219048305,-0.000216250925365327,-0.000561112081388999,2.92352349536075e-05,2.96254722450101e-05,-1.08728557509303e-08,-7.47514667118224e-09
574,0.0060297597308587,0.0152385352001802,-0.000163426781756561,-0.000572962084222057,-6.95981335819332e-06,2.25535051781656e-05,-1.97296421295884e-09,-5.5845461576135e-09
575,0.0121635561225926,0.0195964158142322,-0.00040866817888794,-0.00066333460980253,-8.7864405271855e-06,1.74277640913908e-05,-1.29817673539767e-09,-5.50367849731915e-09
576,0.0113158143734354,0.0792785008678178,-0.00045230568621156,-0.00183530498163169,-1.26082307784849e-05,3.736126534432e-05,1.51189194187282e-09,-1.11466204390699e-08
577,0.00490535404942833,0.010273402367068,-0.000178357631483692,-0.000558779476063169,1.49367541315226e-05,1.00373649973361e-06,-3.92961276424602e-09,-2.3601135617532e-09
578,0.00757897267927235,0.0351772623367204,-0.000409638223205722,-0.00112016242230079,-8.4050419129825e-06,3.03585601694968e-05,6.45573490737047e-09,-8.11492020409504e-09
579,0.002835372903875,0.0354601829099197,-6.03695683048274e-05,-0.000994691302271146,2.57330320132365e-05,4.46985729649809e-05,-8.23030029402284e-09,-1.35997444303577e-08
580,0.0133261453055415,0.0317952524445604,-0.000270110708921681,-0.000773655788860206,1.30132154688965e-05,2.58042382993767e-05,-2.68662552064612e-09,-7.08594026164341e-09
581,0.00631872287455917,0.0682322133020768,-0.000177360043319206,-0.00171101356995072,2.93172266538902e-05,1.91868897197752e-05,-3.75027274182191e-09,-6.04528967983982e-09
582,0.00654553103299948,0.0334025777952803,-0.000160307122440798,-0.000840751795145146,9.4132554177453e-06,2.85697072264221e-05,-2.96565879740906e-09,-9.14091996690623e-09
583,0.00407528787716354,0.00940945227555535,-8.37065069979689e-05,-0.000430596122215153,-1.1199986561732e-05,2.95681046860572e-05,4.66966899895449e-10,-8.35011493960835e-09
584,0.00672119407493809,0.0119828790815697,-0.000305196042213286,-0.000474474690502758,3.33785015061066e-05,4.09263888479004e-05,-8.30678454910744e-09,-1.16747973967518e-08
585,0.0123550537160102,0.0239203477310509,-0.000399967022242892,-0.00067003172404714,5.63846159099828e-06,7.1906260187828e-06,-7.31590475943314e-10,-4.34450126342133e-09
586,0.00370032736093354,0.00759290261500972,-0.000196021997905992,-0.000359425014766434,1.69131193766205e-05,1.18864560312338e-05,-6.44566523530411e-09,-5.39186365771547e-09
587,0.0155179501725589,0.0292758031378452,-0.00035801936348653,-0.000927737019892701,5.41772997958076e-06,2.09506700928171e-05,-4.2136655964422e-09,-5.28819455525262e-09
588,0.00480096474416491,0.0277824204995553,-9.59882159501846e-05,-0.000727374257811167,-1.20721399044466e-06,2.57410485810488e-05,-1.69924512252312e-09,-7.4602396575595e-09
589,0.0101557698312379,0.0317579258216367,-0.000390208402981554,-0.000709264590145242,1.64656492631677e-05,3.07794615975168e-05,-3.85253762022903e-09,-9.26583120283549e-09
590,0.0116574885074382,0.0108553902869247,-0.000495779266710082,-0.000422259042421668,-1.20413862318927e-05,3.0368029529718e-05,2.82482284446973e-09,-8.81182242929164e-09
591,0.00660216609398692,0.057985612040136,-0.000243292476758517,-0.00148363520786641,1.60873361141182e-05,2.57846098545164e-05,-5.75878009107762e-09,-6.86135597308451e-09
592,0.00181326327854441,0.0319821167533679,-8.66535373530844e-05,-0.000889286910798871,1.55920337979137e-05,3.60627046054266e-05,-2.02032879642447e-09,-8.49032519437698e-09
593,0.0249442106496173,0.0417079998745701,-0.00111893830851245,-0.00110768285260338,2.50289481493201e-05,2.54285556674987e-05,-8.47686799823219e-09,-9.85707978804114e-09
594,0.00367098926316504,0.0951016974358667,-6.67640570157226e-05,-0.00216261745097176,-3.75144095598925e-05,2.88615388421026e-05,1.0806916754177e-08,-8.10399230067006e-09
595,0.00367296773813918,0.0735034350800834,-0.000195001548665596,-0.00188250491733839,2.9707869427406e-05,3.73479969020005e-05,-9.45612843764722e-09,-1.33985684864022e-08
596,0.0156471872889661,0.0131229720991362,-0.000599494386422592,-0.000580587778085996,-8.22119966456188e-06,3.1710238121376e-05,-1.24482923032772e-09,-7.10852218775852e-09
597,0.00850029308627624,0.0381213391593076,-0.00028356464120692,-0.00111833928621934,-1.30991544299366e-05,5.42038508537793e-06,5.42837103244757e-09,-3.3174384654413e-09
598,0.00388769145289545,0.0175561239915433,-7.48487813510512e-05,-0.000624634501601634,-5.10389440767876e-06,2.29221903691343e-05,-2.22793782810696e-10,-5.7641033923087e-09
599,0.00921855879512513,0.0925123450497983,-0.000306337171183301,-0.00201691753812382,7.73107659705145e-06,1.5595530609099e-05,1.76466006439079e-09,-5.32235871387531e-09
600,0.0141640685083961,0.0683375441586511,-0.000408445549228558,-0.00180064270778365,-4.95506540695373e-06,1.08555330235879e-05,-1.79990170981167e-09,-6.76510412718889e-09
601,0.0103704111349723,0.0427535060614235,-0.00039849223060632,-0.00114221651901031,-5.86349223964701e-06,4.97914536276644e-05,-2.18240445220951e-10,-1.30293881245829e-08
602,0.012189854832955,0.0303071724565172,-0.00053567286451947,-0.000738611857887307,-9.09027937945118e-06,3.31426084482095e-05,4.38370506261943e-09,-1.02193146254769e-08
603,0.00624505592684258,0.0203798041945798,-0.000125022334325885,-0.000681573449020686,1.83364703954889e-05,2.03607129522909e-05,-6.71056228331005e-09,-4.78931636835641e-09
604,0.0136033064510041,0.032250761908139,-0.000454152762759887,-0.0010931082768622,-3.38649178726685e-06,3.57719414660892e-05,-7.24127140400372e-10,-1.07202237594544e-08
605,0.0120433719930854,0.0240360963794857,-0.000457792323273617,-0.00076653280194374,9.68963903491169e-06,5.48824504383471e-07,-2.38509815433852e-09,-1.56259472700753e-09
606,0.0117556660525444,0.0375042886572655,-0.000409622965557193,-0.000994088355925678,-9.09014875776562e-06,2.80681385085902e-05,3.78952046520405e-09,-8.28355390872916e-09
607,0.0117116445433768,0.00234552418910656,-0.000435059273851121,-0.000186271070074868,4.93895161628572e-06,2.46663149998175e-05,9.94890360893294e-11,-8.11899628775658e-09
608,0.00847101189897747,0.0556909930311509,-0.000439487966199406,-0.00149861243890752,1.47669926877874e-05,1.7311499708368e-05,-3.87203007323562e-09,-5.74724293752653e-09
609,0.00617128933469284,0.00919632699185614,-0.000331492816328222,-0.000467874704286637,2.37295946187077e-05,1.49313704865164e-05,-8.75890770156163e-09,-5.22270663286175e-09
610,0.0151375026071109,0.0441281256055422,-0.000643441468453008,-0.00130968582157465,2.275472051996e-05,3.78369059593055e-05,-7.80183621606382e-09,-1.01564583302138e-08
611,0.0161738127909456,0.0562122228329354,-0.000707171168497343,-0.00151239777312131,1.59420387911145e-05,2.22786352675209e-05,-3.09425340683226e-09,-6.82967299229853e-09
612,0.0136890731151276,0.0210434511137124,-0.000466308045578708,-0.000795606449185915,-7.39082364011436e-06,4.40119755187253e-05,3.16473164031334e-09,-1.15510548765396e-08
613,0.00968114073036958,0.039164660781935,-0.000451241194113983,-0.00122959382866515,2.40866692324587e-05,1.60050988625776e-05,-7.8998110252385e-09,-4.08618930709868e-09
614,0.0151679011288655,0.0301945094425919,-0.000552808624290626,-0.000941177719118331,5.27732122731713e-05,-2.48357666077924e-06,-1.62205413331012e-08,-2.27490716575236e-09
615,0.000382408515841931,0.0183026648861966,-9.29351370300505e-06,-0.000666346837322446,2.18014956317916e-05,2.72539419385884e-05,-4.35788382268817e-09,-6.12688469309331e-09
616,0.00176744213564918,0.124956288823947,-5.64480098571452e-05,-0.00283474515752106,4.86364070038712e-06,1.83540781153372e-05,-1.84120179598871e-09,-5.61047907444938e-09
617,0.00953363239351585,0.0217995576583998,-0.000255910077100353,-0.00071804781496944,2.76535735568424e-05,4.96587920029187e-05,-6.75209128922698e-09,-1.16413469873237e-08
618,0.0171599532766841,0.0127518391149427,-0.0003952200758529,-0.000615481513259268,1.23038166044527e-06,1.36602095126119e-05,2.1733279155186e-09,-4.24545054362095e-09
619,0.00196084055628822,0.0287125260231461,-0.000152086404806433,-0.000863857778390043,7.15276600040556e-06,3.67752991959473e-05,-3.210233069845e-09,-9.64225029349757e-09
620,0.00897631713428949,0.0340449533006212,-0.000286904143979192,-0.000937607482548177,1.62905769813962e-05,1.57326438087001e-05,-2.36247227414311e-09,-4.17712219807345e-09
621,0.000259712501164917,0.0454074669944802,-4.71379789474831e-05,-0.00113393591567693,3.69845689471101e-05,2.32597287761826e-05,-1.03735077557206e-08,-7.94909600848717e-09
622,0.0041325899013866,0.0355004765034403,-0.000141867952699454,-0.00102650159383327,-1.26343492791204e-05,1.71344801988835e-05,3.6203359078955e-09,-5.36930698067798e-09
623,0.000892292995899369,0.0193051671711429,-0.00010086659503391,-0.000517131296833482,-6.16967494018797e-06,1.35580821708646e-05,-1.61940583754425e-10,-3.60718024342276e-09
624,0.00609817831226934,0.0232135610167537,-9.56255380372858e-05,-0.000704967718486459,3.94445999707799e-05,8.61535028645992e-06,-6.94479089749823e-09,-3.49094183563136e-09
625,0.0104730559095492,0.0489478088200314,-0.000301768181566752,-0.00124596154709936,9.9554629822888e-06,7.6114203526382e-05,-6.23431112171071e-10,-2.21649677954298e-08
626,0.0132157685914555,0.00422276295990039,-0.00058254772509217,-0.000471150914596877,3.35792724927791e-06,1.29873007102856e-05,-1.69890452542404e-10,-4.40954725585995e-09
627,0.00419806203428564,0.0484497061189644,-0.000149513393748388,-0.00119964890074232,-8.36842698955525e-07,2.86756581584899e-05,1.83433892510678e-09,-6.57336162696671e-09
628,0.0130679866110033,0.0130006838637014,-0.000704593223715066,-0.000177438004066667,1.81096074855375e-05,4.62180509644018e-05,-8.14607803053894e-09,-1.29588877097781e-08
629,-0.000745524310943326,0.0127114757809155,-4.87837396182151e-05,-0.00046728878940654,-2.21158991166704e-05,1.93944229386691e-05,6.15458574532345e-09,-6.15810228801954e-09
630,0.0155852799425276,0.0146080470095607,-0.000740594618690813,-0.000423021406601925,3.35217450435153e-06,3.31239585389159e-05,-5.79875638270744e-09,-1.22281467245271e-08
631,0.00981671526886875,0.0576558650373659,-0.000378314382777347,-0.00142377507630182,3.69744985291582e-05,1.82829759896139e-05,-9.15197235015174e-09,-4.97234291840973e-09
632,0.0116874653830501,0.0293023165177915,-0.000460222416164933,-0.000910187946964908,5.62904341461473e-06,9.35151861500397e-06,-3.96778546981604e-09,-2.55003269409201e-09
633,0.0126863190905628,0.0225315178067746,-0.00050863243875246,-0.00073805902386241,1.19710977617014e-05,2.17023590587177e-05,-3.49961749166664e-09,-7.413017143394e-09
634,0.00438839805808761,-0.00348814345897095,-0.000231218842894963,-4.23597095451513e-05,3.58404247666611e-06,-7.3542766500552e-06,-1.34714439304915e-09,5.13502796711368e-10
635,0.0161672388318487,0.0306541106730391,-0.000605592414270253,-0.000904044353641242,-1.53620571765114e-06,1.38271347444967e-05,8.82943015633166e-11,-6.30806249465785e-09
636,0.00963734106067834,0.0491260547763769,-0.000196534948499542,-0.00125100025078944,1.07821404303865e-05,2.8933074914558e-05,-2.85430213789104e-09,-7.82438545677802e-09
637,0.00581061445319876,-0.000213990154217927,-0.000280377551133285,-0.000212406426662955,-9.22426152073597e-06,3.91383984617284e-06,7.44950429990035e-10,-2.19728951978235e-09
638,0.00581643625173627,0.00248340931965354,-0.000153022092343616,-0.000309462845176631,3.01283592438054e-06,4.90468197541815e-05,-5.76019705504081e-09,-1.38823909595343e-08
639,0.0078809215824034,0.0111924292694909,-0.000268531081748358,-0.000410421481703948,1.13754644079906e-05,3.09792703917082e-05,-1.17066734901419e-09,-8.52619350951325e-09
640,0.0068834672562245,0.0127824891756305,-0.000362339506819585,-0.000325525604760165,9.45766957122217e-06,1.13560398045693e-05,-3.19220002918005e-09,-5.15658178328997e-09
641,0.013522079675694,0.0284209325738147,-0.00040100480154371,-0.000863027245194468,7.41743897261628e-06,3.14388967340331e-05,-3.78304352168242e-09,-8.09892884119031e-09
642,0.0112508419696381,0.0348186812642056,-0.000293142488423466,-0.00126258678920781,9.88717127161533e-06,3.65473551065564e-06,-5.0735920139922e-09,-3.20780132936505e-09
643,0.00673302126972677,0.0251782004782684,-0.000328234879432753,-0.000815561436781333,1.57260359526747e-05,1.63487267075386e-05,-4.29165761229835e-09,-5.9253740837175e-09
